formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C24H51NO3	[M + H]+	C24H52NO3+	0.870	0.500	31.777	27.989	3.788	14	0.779	6.124	6.124	0.271		402.394	120	2.000	860778008263528878	860777656382371656	860777656382371655	526	
1	C18H35NO4	[M + Na]+	C18H35NNaO4+	1.000	1.000	116.669	116.669	0.000	33	0.822	0.709	0.709	0.286		352.246	120	2.003	860777997748407167	860777656801802104	860777656801802103	538	
1	C26H33NO6	[M + H3N + H]+	C26H37N2O6+	1.000	0.333	67.879	67.879	0.000	20	0.502	0.666	0.692	0.637		473.265	120	2.006	860778067478719265	860777656415926092	860777656415926091	527	
1	C39H68O3	[M + Na]+	C39H68NaO3+	0.999	1.000	168.351	168.351	0.000	41	0.725	3.949	3.949	-1.641		607.505	122	2.027	860777995462511009	860777656449480528	860777656449480527	528	
1	C36H67NO8	[M + H3N + H]+	C36H71N2O8+	0.892	0.333	176.638	167.624	9.015	35	0.896	4.935	4.935	0.828		659.521	122	2.039	860777987392668845	860777656483034964	860777656483034963	529	
1	C31H47NO6	[M + H]+	C31H48NO6+	1.000	0.333	174.621	171.032	3.589	47	0.958	4.023	4.023	1.518		530.348	123	2.042	860778020745779175	860777656562726748	860777656562726747	531	
1	C8H14O2	[M - H2O + H]+	C8H13O+	1.000	0.500	126.160	123.023	3.137	24	0.928	7.429	7.429	-143971.842		125.096	123	2.043	860777989032642038	860777656524978008	860777656524978007	530	
1	C9H14O2	[M + H3N + H]+	C9H18NO2+	1.000	0.333	144.056	140.698	3.358	26	0.939	6.791	6.791	0.434		172.133	123	2.045	860777987795322134	860777656600475488	860777656600475487	532	
1	C9H14O2	[M + H]+	C9H15O2+	1.000	0.500	119.097	115.807	3.290	21	0.993	7.340	7.340	0.605		155.107	123	2.045	860777999438711978	860777656634029924	860777656634029923	533	
1	C9H14O3	[M + H3N + H]+	C9H18NO3+	1.000	0.333	180.949	177.590	3.358	33	0.937	6.780	6.780	0.639		188.128	123	2.045	860777986100822958	860777656667584360	860777656667584359	534	
1	C20H32O2P	[M + H3N + H]+	C20H36NO2P+	1.000	0.008	116.782	116.782	0.000	24	0.605	0.751	0.751	4.268		353.249	123	2.050	860777999577124029	860777656768247668	860777656768247667	537	
1	C9H17NO3	[M + Na]+	C9H17NNaO3+	1.000	1.000	72.150	72.150	0.000	16	0.736	0.750	0.750	0.980		210.110	123	2.056	860777997224119019	860777656696944492	860777656696944491	535	
1	C19H28O2	[M + H3N + H]+	C19H32NO2+	1.000	0.333	131.401	129.631	1.770	25	0.491	2.780	3.352	-8.084		306.240	123	2.057	860778004849365041	860777656734693232	860777656734693231	536	
1	C18H35NO3	[M + Na]+	C18H35NNaO3+	0.997	0.020	114.945	111.302	3.643	37	0.841	0.489	0.607	-0.192		336.251	124	2.058	860778004740313114	860777657015711632	860777657015711631	544	
1	C37H68O3	[M + Na]+	C37H68NaO3+	1.000	1.000	140.797	140.797	0.000	30	0.645	5.458	5.458	-1.828		583.505	124	2.064	860777990739724056	860777656839550844	860777656839550843	539	
1	C29H40O6	[M + H3N + H]+	C29H44NO6+	1.000	0.333	132.985	129.362	3.623	33	0.741	3.039	3.039	0.947		502.317	124	2.064	860777999711341782	860777656873105280	860777656873105279	540	
1	C22H26N6O5	[M - H2O + H]+	C22H25N6O4+	1.000	0.100	7.333	3.854	3.479	2	0.066	1.039	1.039	-41194.847		437.194	124	2.064	860777999241579647	860777657049266068	860777657049266067	545	
1	C34H59NO2	[M + H3N + H]+	C34H63N2O2+	1.000	0.000	114.134	110.483	3.651	34	0.654	2.638	2.638	0.930		531.489	124	2.065	860777992631355352	860777656910854020	860777656910854019	541	
1	C29H40O6	[M + H]+	C29H41O6+	1.000	0.500	38.411	34.705	3.706	14	0.951	1.031	1.031	0.669		485.290	124	2.065	860778002819321499	860777656948602760	860777656948602759	542	
1	C23H38O11	[M + H3N + H]+	C23H42NO11+	0.989	0.012	114.452	114.452	0.000	28	0.606	4.405	4.405	0.379		508.275	124	2.065	860778006963294466	860777657116374940	860777657116374939	547	
1	C27H31N5O4	[M + H3N + H]+	C27H35N6O4+	0.857	0.278	131.123	127.675	3.448	34	0.815	2.764	2.764	1.695		507.272	124	2.067	860778021077129248	860777656982157196	860777656982157195	543	
1	C18H29BO3	[M + H3N + H]+	C18H33BNO3+	0.973	0.333	65.331	65.331	0.000	13	0.623	0.701	0.731	2.825		321.259	124	2.070	860777987979871569	860777657196066724	860777657196066723	549	
1	C27H26O5	[M + Na]+	C27H26NaO5+	0.577	0.571	7.567	4.452	3.115	0	0.000	0.588	0.588	0.564		453.168	125	2.077	860778012277478288	860777657082820504	860777657082820503	546	
1	C32H59NO2	[M + H3N + H]+	C32H63N2O2+	1.000	0.322	79.686	73.004	6.683	28	0.664	3.140	3.140	0.895		507.489	125	2.089	860778003964366695	860777657233815464	860777657233815463	550	
1	C16H28O	[M + H3N + H]+	C16H32NO+	1.000	0.333	237.400	232.596	4.804	46	0.846	3.274	3.274	0.586		254.248	125	2.091	860777987677881582	860777657271564204	860777657271564203	551	
1	C16H28O	[M - H2O + H]+	C16H27+	1.000	0.500	133.624	129.908	3.716	31	0.932	3.242	3.242	-82160.161		219.211	125	2.091	860778015456761150	860777657305118640	860777657305118639	552	
1	C18H36	[M + H3N + H]+	C18H40N+	0.825	0.500	4.127	4.127	0.000	3	0.010	5.264	5.264	-0.395		270.315	126	2.093	860777987371697323	860777657154123680	860777657154123679	548	
1	C30H65N2O2	[M + Na]+	C30H65N2NaO2+	0.986	0.999	24.539	24.539	0.000	14	0.725	0.058	0.413	-3.383		508.492	126	2.100	860778039892777668	860777657338673076	860777657338673075	553	
1	C20H38O	[M + H3N + H]+	C20H42NO+	1.000	0.333	103.530	99.917	3.613	35	0.704	3.401	3.401	-0.453		312.326	126	2.104	860777994355214581	860777657376421816	860777657376421815	554	
1	C22H44O	[M + H3N + H]+	C22H48NO+	0.828	0.500	71.029	67.073	3.956	15	0.590	0.157	0.672	-0.005		342.373	127	2.124	860778044619759538	860777657456113600	860777657451919295	556	
1	C31H59NO2	[M + H3N + H]+	C31H63N2O2+	0.999	0.331	75.524	71.870	3.654	33	0.779	3.327	3.327	0.695		495.489	128	2.140	860778046528168226	860777657489668036	860777657489668035	557	
1	C15H28O	[M + H3N + H]+	C15H32NO+	1.000	0.333	78.319	72.387	5.932	30	0.787	4.049	4.049	0.450		242.248	129	2.151	860777997630966603	860777657527416776	860777657527416775	558	
1	C38H66N2O6	[M + H]+	C38H67N2O6+	0.460	0.017	63.992	63.992	0.000	28	0.713	0.953	1.027	-3.080		647.497	130	2.167	860778068556655598	860777657594525648	860777657594525647	560	
1	C20H36O2	[M + H3N + H]+	C20H40NO2+	0.999	0.333	93.500	93.500	0.000	24	0.706	0.541	0.622	-0.156		326.305	130	2.171	860778041885072647	860777657409976252	860777657409976251	555	
1	C23H41NO2	[M + H3N + H]+	C23H45N2O2+	1.000	0.333	85.954	83.263	2.690	21	0.485	2.984	3.180	0.065		381.348	130	2.172	860777998629211156	860777657628080084	860777657628080083	561	
1	C37H61N5O2	[M + H3N + H]+	C37H65N6O2+	0.999	0.333	75.502	75.502	0.000	25	0.680	0.411	0.608	-1.450		625.515	130	2.174	860778001741385273	860777657661634520	860777657661634519	562	
1	C11H29N5O2	[M + H3N + H]+	C11H33N6O2+	1.000	1.000	20.519	20.519	0.000	7	0.071	0.504	0.504	3.055		281.267	131	2.177	860777987841459483	860777657724549088	860777657724549087	564	
1	C36H71O9P	[M + H]+	C36H72O9P+	0.974	0.037	105.739	105.739	0.000	45	0.881	1.219	1.228	-3.307		679.489	131	2.183	860778016417256985	860777657695188956	860777657695188955	563	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+	0.993	0.009	68.467	68.467	0.000	20	0.503	0.608	0.608	0.499		432.238	132	2.196	860778008792011305	860777658018150396	860777658018150395	571	
1	C30H59NO2	[M + H3N + H]+	C30H63N2O2+	0.575	0.333	27.616	27.616	0.000	13	0.711	0.091	0.440	0.660		483.489	132	2.199	860777992581023672	860777657795852264	860777657795852263	566	
1	C37H61N5O4	[M + H3N + H]+	C37H65N6O4+	1.000	0.333	231.167	231.167	0.000	49	0.881	0.760	1.002	-1.127		657.505	132	2.203	860777995466705334	860777657867155436	860777657867155435	567	
1	C24H41NO2	[M + H3N + H]+	C24H45N2O2+	1.000	0.333	79.351	75.896	3.455	20	0.615	3.715	3.715	-0.191		393.347	132	2.206	860777991431784339	860777657909098480	860777657909098479	568	
1	C22H42O3	[M + H3N + H]+	C22H46NO3+	0.913	0.333	77.103	77.103	0.000	22	0.736	-0.046	0.460	0.159		372.347	132	2.208	860777988256695668	860777657766492132	860777657766492131	565	
1	C36H71O8P	[M + H]+	C36H72O8P+	0.999	0.260	85.229	85.229	0.000	33	0.832	0.682	0.726	-4.811		663.493	133	2.220	860778014093612133	860777657946847220	860777657946847219	569	
1	C36H65NO7	[M + H3N + H]+	C36H69N2O7+	1.000	0.333	256.314	249.726	6.589	49	0.852	1.215	1.215	0.641		641.510	135	2.255	860777994690758927	860777657984595960	860777657984595959	570	
1	C30H62O10	[M + H3N + H]+	C30H66NO10+	0.973	0.918	52.465	49.070	3.395	25	0.783	1.422	2.193	0.976		600.469	135	2.256	860777996121016872	860777658055899136	860777658055899135	572	
1	C26H36N2O6	[M + H]+	C26H37N2O6+	1.000	0.241	11.726	7.891	3.835	1	0.914	6.099	6.099	0.563		473.265	136	2.272	860777988827121085	860777658265614360	860777658265614359	578	
1	C20H39NO4	[M + H3N + H]+	C20H43N2O4+	1.000	0.333	188.687	184.761	3.926	23	0.511	2.753	2.753	0.148		375.322	136	2.272	860777990735529731	860777658198505488	860777658198505487	576	
1	C20H39NO3	[M + H3N + H]+	C20H43N2O3+	1.000	0.333	174.362	170.625	3.737	35	0.652	1.690	2.102	-0.110		359.327	136	2.275	860777990139938447	860777658160756748	860777658160756747	575	
1	C19H37Cl2N3O4	[M + H3N + H]+	C19H41Cl2N4O4+	0.733	0.000	92.810	92.810	0.000	31	0.605	0.494	1.438	-1.595		459.249	136	2.275	860778038290552975	860777658232059924	860777658232059923	577	
1	C20H37NO2	[M + H3N + H]+	C20H41N2O2+	1.000	0.333	139.351	137.393	1.958	42	0.700	0.995	1.037	-0.044		341.316	137	2.275	860777990039275136	860777658089453572	860777658089453571	573	
1	C20H39NO2	[M + H3N + H]+	C20H43N2O2+	1.000	0.333	150.164	146.536	3.628	39	0.743	0.811	0.996	0.044		343.332	137	2.275	860777987149399183	860777658127202312	860777658127202311	574	
1	C37H61N5O4	[M + H3N + H]+	C37H65N6O4+	1.000	0.333	69.999	69.999	0.000	36	0.749	-0.291	0.848	-1.059		657.505	137	2.275	860778003230363350	860777659049949296	860777659049949295	600	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	0.600	0.333	53.957	47.428	6.528	15	0.914	2.058	2.058	0.403		460.270	137	2.282	860778004006309744	860777658307557404	860777658307557403	579	
1	C39H70O5	[M + Na]+	C39H70NaO5+	1.000	1.000	35.728	35.728	0.000	12	0.139	-1.729	1.729	-1.732	DG(21:2_15:1)	641.510	137	2.290	860777987984065896	860777659574237352	860777659574237351	614	
1	C29H56N2O5	[M - H2O + H]+	C29H55N2O4+	0.695	0.333	151.955	148.593	3.363	47	0.891	1.406	2.364	-36354.045		495.416	137	2.291	860778047769682422	860777658341111840	860777658341111839	580	
1	C20H36O2	[M + H3N + H]+	C20H40NO2+	1.000	0.333	258.064	254.116	3.947	54	0.956	0.275	0.804	-0.110		326.305	138	2.292	860778048788898658	860777658378860580	860777658378860579	581	
1	C22H43NO2	[M + H3N + H]+	C22H47N2O2+	1.000	0.333	177.733	174.031	3.702	38	0.695	2.139	2.139	0.228		371.363	138	2.298	860778003339415274	860777658450163756	860777658450163755	583	
1	C21H41NO4	[M + H3N + H]+	C21H45N2O4+	1.000	0.333	87.561	87.561	0.000	22	0.655	0.660	0.660	0.092		389.337	138	2.300	860778000382430539	860777658412415016	860777658412415015	582	
1	C31H42O6	[M + H3N + H]+	C31H46NO6+	0.999	0.301	67.801	67.801	0.000	25	0.656	0.451	0.474	1.401		528.333	138	2.302	860778038139557972	860777658483718192	860777658479523887	584	
1	C20H34O	[M + H3N + H]+	C20H38NO+	1.000	0.333	212.890	209.019	3.871	49	0.848	0.806	0.811	-0.328		308.295	139	2.312	860777999270939790	860777658521466932	860777658521466931	585	
1	C11H18O2	[M + H3N + H]+	C11H22NO2+	1.000	0.333	121.960	121.960	0.000	16	0.534	1.041	1.041	0.723		200.165	139	2.314	860778016958322291	860777658550827064	860777658550827063	586	
1	C31H58O7	[M + Na]+	C31H58NaO7+	1.000	1.000	50.396	44.132	6.264	13	0.802	0.524	0.524	1.141		565.408	139	2.322	860777996129405526	860777658588575804	860777658588575803	587	
1	C34H61NO2	[M + H3N + H]+	C34H65N2O2+	1.000	0.331	117.854	114.283	3.571	36	0.749	2.610	2.610	0.870		533.505	139	2.324	860778043395022521	860777658626324544	860777658626324543	588	
1	C13H18O2	[M - H2O + H]+	C13H17O+	1.000	0.500	61.197	61.197	0.000	10	0.080	2.084	2.084	-95229.206		189.127	140	2.328	860777993327609931	860777658664073284	860777658664073283	589	
1	C17H39N3O5	[M - H2O + H]+	C17H38N3O4+	0.436	0.252	9.202	7.281	1.921	4	0.083	4.820	4.820	-51706.920		348.287	140	2.330	860777990639060691	860777658706016328	860777658701822023	590	
1	C20H30O2	[M + H3N + H]+	C20H34NO2+	0.645	0.332	27.374	24.989	2.385	6	0.105	5.350	6.701	-7.731		320.256	140	2.336	860777995709975002	860777658739570764	860777658739570763	591	
1	C15H33N3O5	[M - H2O + H]+	C15H32N3O4+	0.962	0.035	3.174	1.549	1.625	0	0.000	4.717	4.717	-56589.372		318.240	140	2.338	860778019432961910	860777658773125200	860777658773125199	592	
1	C18H39O6	[M + H]+	C18H40O6+	0.785	0.934	75.746	75.746	0.000	19	0.583	2.728	2.728	0.708		352.282	140	2.338	860778016639555139	860777658844428376	860777658844428375	594	
1	C24H53NO3Si	[M + H]+	C24H54NO3Si+	0.485	0.285	25.233	25.233	0.000	19	0.845	5.185	5.185	0.237		432.387	140	2.339	860777999753284848	860777658810873940	860777658810873939	593	
1	C18H35NO3	[M + Na]+	C18H35NNaO3+	1.000	1.000	161.396	159.055	2.340	48	0.852	1.589	1.589	-0.519		336.251	141	2.344	860778005482705014	860777658877982812	860777658877982811	595	
1	C18H35NO4	[M + Na]+	C18H35NNaO4+	1.000	0.059	161.642	157.756	3.886	51	0.776	1.280	1.539	-0.197		352.246	141	2.346	860778003045813957	860777658911537248	860777658911537247	596	
1	C24H38O2	[M + H3N + H]+	C24H42NO2+	0.995	0.333	135.552	133.324	2.228	33	0.617	2.480	2.716	-5.410		376.319	141	2.354	860778054862251699	860777659016394860	860777659016394859	599	
1	C24H49NO3	[M + H]+	C24H50NO3+	0.512	0.333	59.223	55.684	3.539	24	0.868	4.023	4.023	-0.002		400.379	141	2.354	860777992748795896	860777658978646120	860777658978646119	598	
1	C20H32BrClFNO	[M + H3N + H]+	C20H36BrClFN2O+	0.975	0.333	22.702	22.702	0.000	5	0.680	0.294	0.432	-0.493		453.168	141	2.355	860777998591462361	860777658945091684	860777658945091683	597	
1	C22H26N6O5	[M - H2O + H]+	C22H25N6O4+	1.000	0.043	6.228	2.881	3.347	1	0.062	0.297	0.297	-41195.085		437.194	142	2.361	860778001338732010	860777659091892340	860777659091892339	601	
1	C27H47NO5	[M + H3N + H]+	C27H51N2O5+	1.000	0.333	65.981	62.302	3.679	20	0.478	2.594	2.594	0.560		483.380	142	2.364	860777994359408891	860777659477768348	860777659477768347	611	
1	C18H33NO	[M + Na]+	C18H33NNaO+	1.000	1.000	10.895	10.895	0.000	2	0.123	0.255	0.255	0.330		302.246	142	2.365	860777997211536094	860777659540682916	860777659540682915	613	
1	C36H63NO2	[M + H3N + H]+	C36H67N2O2+	1.000	0.333	160.490	151.689	8.801	50	0.841	1.787	1.787	0.794		559.520	142	2.365	860777990492260036	860777659184167036	860777659184167035	603	
1	C10H16O	[M + H3N + H]+	C10H20NO+	1.000	0.333	238.433	238.433	0.000	43	0.752	5.618	5.618	0.349		170.154	142	2.365	860778000281767236	860777659297413256	860777659293218951	606	
1	C18H30O	[M + H3N + H]+	C18H34NO+	1.000	0.333	260.595	254.483	6.111	53	0.897	0.908	0.908	0.496		280.264	142	2.365	860777996859214523	860777659251275908	860777659251275907	605	
1	C18H30O	[M - H2O + H]+	C18H29+	1.000	0.500	146.519	142.792	3.727	37	0.948	1.668	1.668	-73444.241		245.226	142	2.366	860777993495382141	860777659377105040	860777659377105039	608	
1	C18H30O	[M + H]+	C18H31O+	1.000	0.500	226.659	220.702	5.956	52	0.982	1.661	1.661	0.524		263.237	142	2.367	860778004664815619	860777659414853780	860777659414853779	609	
1	C11H18O	[M + H3N + H]+	C11H22NO+	1.000	0.333	278.180	278.180	0.000	33	0.508	3.486	3.486	0.403		184.170	142	2.369	860778016270456325	860777659129641080	860777659125446775	602	
1	C32H46O8	[M + Na]+	C32H46NaO8+	0.975	0.988	32.400	28.720	3.680	11	0.230	0.645	0.854	0.397		581.309	142	2.372	860778008049619306	860777659620374700	860777659620374699	615	
1	C32H49NO8	[M + H]+	C32H50NO8+	1.000	0.333	177.326	174.972	2.354	52	0.958	3.100	3.100	0.444		576.353	142	2.374	860778048495297248	860777659653929136	860777659653929135	616	
1	C13H20O	[M + H3N + H]+	C13H24NO+	1.000	0.333	159.387	159.387	0.000	33	0.694	0.165	0.643	0.353		210.185	142	2.375	860778018984171323	860777659343550604	860777659343550603	607	
1	C11H29N5O2	[M + H3N + H]+	C11H33N6O2+	1.000	1.000	29.268	29.268	0.000	11	0.020	-0.425	0.462	-1.460		281.266	143	2.375	860778042413555079	860777659217721472	860777659217721471	604	
1	C14H22O	[M + H3N + H]+	C14H26NO+	1.000	0.333	179.771	179.771	0.000	35	0.752	-0.184	0.643	-0.004		224.201	143	2.375	860777996628527737	860777659444213912	860777659444213911	610	
1	C41H68O5	[M - H2O + H]+	C41H67O4+	0.998	0.445	212.099	212.099	0.000	44	0.705	1.333	1.554	-28891.976		623.500	143	2.383	860778007907012948	860777659691677876	860777659691677875	617	
1	C38H66N2O6	[M + H]+	C38H67N2O6+	0.442	0.000	80.096	80.096	0.000	38	0.703	0.409	1.060	-3.404		647.497	143	2.391	860778051821380990	860777659737815224	860777659737815223	618	
1	C39H68O5	[M + Na]+	C39H68NaO5+	1.000	1.000	33.060	33.060	0.000	9	0.168	-2.468	2.468	-1.737	DG(21:3_15:1)	639.495	144	2.395	860778040186379094	860777659511322784	860777659511322783	612	
1	C29H26N2O7	[M - H2O + H]+	C29H25N2O6+	0.349	0.310	73.451	73.451	0.000	13	0.846	2.114	2.114	-36226.957		497.170	145	2.411	860778057332697004	860777659922364620	860777659922364619	623	
1	C36H71O8P	[M - H2O + H]+	C36H70O7P+	1.000	0.500	67.501	67.501	0.000	34	0.852	0.937	0.962	-27908.248		645.482	145	2.416	860778015716808056	860777659809118400	860777659809118399	620	
1	C16H26N8O9	[M + H]+	C16H27N8O9+	0.230	0.202	26.633	26.633	0.000	6	0.957	1.732	2.044	-2.401		475.188	145	2.416	860777992954316847	860777659846867140	860777659846867139	621	
1	C26H31ClO6	[M + H3N + H]+	C26H35ClNO6+	0.997	0.333	70.502	62.725	7.777	12	0.602	0.972	1.477	0.362		492.215	145	2.417	860778012399113130	860777659884615880	860777659884615879	622	
1	C26H34FN3O7	[M + H]+	C26H35FN3O7+	0.327	0.319	59.571	56.256	3.315	17	0.828	2.248	2.248	2.585		520.247	145	2.423	860778067931704182	860777659960113360	860777659960113359	624	
1	C18H31NO	[M - H2O + H]+	C18H30N+	0.724	0.319	10.273	6.798	3.476	4	0.182	0.603	0.603	-69207.242		260.238	145	2.425	860778004970999883	860777660027222232	860777660027222231	626	
1	C28H45NO3	[M + H3N + H]+	C28H49N2O3+	0.997	0.052	36.339	33.862	2.477	12	0.459	-0.924	2.495	-5.072		461.371	145	2.425	860777999119944808	860777659993667796	860777659993667795	625	
1	C25H43NO2	[M + H3N + H]+	C25H47N2O2+	1.000	0.333	66.382	62.483	3.899	20	0.508	3.100	4.703	0.061		407.363	146	2.426	860777994883696943	860777660060776668	860777660060776667	627	
1	C18H36Cl2N2O4	[M + Na]+	C18H36Cl2N2NaO4+	0.978	0.999	45.612	45.612	0.000	13	0.779	0.415	0.563	-2.090		437.194	146	2.435	860778003872091960	860777660597647640	860777660593453335	642	
1	C20H42N2O5	[M + H3N + H]+	C20H46N3O5+	1.000	0.500	52.789	50.032	2.757	14	0.420	2.316	2.836	4.413		408.345	147	2.443	860777997702269810	860777660094331104	860777660094331103	628	
1	C11H16ClO2	[M + H3N + H]+	C11H20ClNO2+	0.457	0.327	81.351	81.351	0.000	18	0.308	1.925	2.649	-1.643		233.117	147	2.445	860777997698075488	860777660123691236	860777660123691235	629	
1	C23H44O3	[M + H3N + H]+	C23H48NO3+	1.000	0.333	202.903	199.222	3.681	48	0.918	1.063	1.731	0.101		386.363	147	2.449	860777998604045289	860777660161439976	860777660161439975	630	
1	C22H33ClN2O2	[M + Na]+	C22H33ClN2NaO2+	0.982	1.000	50.670	50.670	0.000	22	0.694	0.448	0.502	-1.666		415.212	147	2.450	860778004081807246	860777660866083128	860777660866083127	650	
1	C18H33NO	[M + Na]+	C18H33NNaO+	0.997	0.971	10.631	10.631	0.000	2	0.096	0.194	0.448	0.280		302.246	147	2.453	860777999946222843	860777660731865384	860777660731865383	646	
1	C31H45NO6	[M + H]+	C31H46NO6+	1.000	0.333	149.912	146.457	3.455	46	0.941	1.813	1.902	1.411		528.333	147	2.454	860778015037330646	860777660194994412	860777660194994411	631	
1	C29H38O6	[M + Na]+	C29H38NaO6+	0.439	0.419	7.960	4.724	3.236	1	0.031	-0.168	0.377	0.298		505.256	148	2.460	860778003821760287	860777660232743152	860777660232743151	632	
1	C29H38O6	[M + H3N + H]+	C29H42NO6+	1.000	0.333	133.025	129.187	3.837	34	0.732	2.196	2.196	0.491		500.301	148	2.460	860778010645893852	860777660266297588	860777660266297587	633	
1	C29H38O6	[M + H]+	C29H39O6+	0.922	0.474	57.416	53.566	3.851	15	0.945	1.512	1.512	0.403		483.274	148	2.460	860778015905551787	860777660299852024	860777660299852023	634	
1	C26H38N2O8S	[M - H2O + H]+	C26H37N2O7S+	0.155	0.148	11.372	11.372	0.000	7	0.293	1.636	1.783	-34556.242		521.230	148	2.461	860778053100643912	860777660337600764	860777660337600763	635	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+	0.999	0.042	37.476	37.476	0.000	18	0.589	0.412	0.412	0.349		432.238	148	2.464	860778039989246689	860777660895443260	860777660895443259	651	
1	C26H43NO2	[M + H3N + H]+	C26H47N2O2+	0.997	0.333	102.972	99.209	3.763	29	0.923	3.136	3.136	-0.442		419.363	148	2.470	860777996225874544	860777660371155200	860777660371155199	636	
1	C38H61NO7	[M + H3N + H]+	C38H65N2O7+	0.999	0.214	80.660	80.660	0.000	22	0.647	0.079	0.447	-1.004		661.478	148	2.473	860778015297377545	860777659771369660	860777659771369659	619	
1	C35H63NO2	[M + H3N + H]+	C35H67N2O2+	1.000	0.000	100.359	93.916	6.443	38	0.729	2.298	2.298	0.903		547.520	149	2.476	860778050105910372	860777660413098244	860777660408903939	637	
1	C24H43NO2	[M + H3N + H]+	C24H47N2O2+	1.000	0.333	90.057	86.637	3.421	25	0.529	2.510	2.590	0.468		395.363	149	2.481	860778000919301559	860777660446652680	860777660446652679	638	
1	C17H30O	[M + H3N + H]+	C17H34NO+	1.000	0.333	224.192	218.483	5.709	45	0.849	2.949	2.949	0.331		268.264	149	2.482	860778018187253391	860777660484401420	860777660484401419	639	
1	C17H30O	[M + H]+	C17H31O+	1.000	0.500	214.442	210.788	3.655	44	0.852	3.164	3.164	0.629		251.237	149	2.483	860778038349273289	860777660517955856	860777660513761551	640	
