formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C54H67N7O11	[M + H3N + H]+	C54H71N8O11+	Amino acids and Peptides	0.899	Oligopeptides	0.997	Linear peptides	0.494	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.983	Peptides	0.785	Oligopeptides	0.504	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	1007.529	190	3.164	860778531050001566	860777667535027236	860777667530832931	837	
2	C31H43NO6	[M + H3N + H]+	C31H47N2O6+	Polyketides	0.326	Macrolides	0.335	Open-chain polyketides	0.091	Lipids and lipid-like molecules	0.559							Lipids and lipid-like molecules	0.559	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	543.343	190	3.165	860778049950721048	860777666675194816	860777666675194815	812	
1	C59H76N4O8	[M + H3N + H]+	C59H80N5O8+	Polyketides	0.432	Oligopeptides	0.993	Depsipeptides	0.652	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.973	Amino acids and derivatives	0.969	Alpha amino acids and derivatives	0.927	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	986.599	190	3.165	860778158138609110	860777667564387368	860777667564387367	838	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+	Shikimates and Phenylpropanoids	0.409	Lignans	0.244	Furanoid lignans	0.033	Benzenoids	0.854	Benzene and substituted derivatives	0.573					Benzene and substituted derivatives	0.573	Organic compounds; Organoheterocyclic compounds; Ethers; Organooxygen compounds; Dialkyl ethers; Benzene and substituted derivatives; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	432.238	191	3.177	860778038647069007	860777666784246732	860777666780052427	815	
1	C38H69NO2	[M + H3N + H]+	C38H73N2O2+	Fatty acids	1.000	Fatty amides	0.994	Primary amides	0.730	Lipids and lipid-like molecules	0.921	Fatty Acyls	0.911	Fatty amides	0.875	N-acyl amines	0.721	N-acyl amines	0.721	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	589.567	191	3.189	860778018820593423	860777667090430960	860777667090430959	824	
1	C20H34O	[M + H3N + H]+	C20H38NO+	Fatty acids	0.902	Fatty acyls	0.652	Fatty alcohols	0.227	Lipids and lipid-like molecules	0.860	Fatty Acyls	0.651					Fatty Acyls	0.651	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	308.295	191	3.190	860778044636536781	860777667128179700	860777667123985395	825	
1	C20H34O	[M + H]+	C20H35O+	Terpenoids	0.885	Diterpenoids	0.506	Farnesane sesquiterpenoids	0.229	Lipids and lipid-like molecules	0.947	Fatty Acyls	0.584	Fatty alcohols	0.589			Fatty alcohols	0.589	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Primary alcohols; Organooxygen compounds; Fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	291.268	191	3.190	860778076781686357	860777667161734136	860777667161734135	826	
1	C40H71NO2	[M + H3N + H]+	C40H75N2O2+	Fatty acids	0.998	Fatty amides	0.952	N-acyl ethanolamines (endocannabinoids)	0.236	Lipids and lipid-like molecules	0.913	Fatty Acyls	0.816	Fatty amides	0.810	N-acyl amines	0.702	N-acyl amines	0.702	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	615.583	191	3.190	860778047635464683	860777667333700620	860777667333700619	831	
1	C30H42O6	[M + H]+	C30H43O6+	Polyketides	0.447	Triterpenoids	0.150	Open-chain polyketides	0.056	Lipids and lipid-like molecules	0.769	Prenol lipids	0.591					Prenol lipids	0.591	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	499.306	192	3.192	860778044632342454	860777667228843008	860777667228843007	828	
3	C28H33N5O4	[M + H3N + H]+	C28H37N6O4+	Alkaloids	0.400	Tryptophan alkaloids	0.023	Tropane alkaloids	0.010	Benzenoids	0.927	Phenol ethers	0.679					Phenol ethers	0.679	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	521.288	192	3.192	860778042891705866	860777667300146184	860777667295951879	830	
2	C30H42O6	[M + H3N + H]+	C30H46NO6+	Terpenoids	0.519	Steroids	0.156	Open-chain polyketides	0.078	Lipids and lipid-like molecules	0.755							Lipids and lipid-like molecules	0.755	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	516.332	192	3.192	860778043013340739	860777667262397444	860777667262397443	829	
1	C32H45NO6	[M + H3N + H]+	C32H49N2O6+	Amino acids and Peptides	0.330	Linear polyketides	0.395	Open-chain polyketides	0.243	Lipids and lipid-like molecules	0.726	Fatty Acyls	0.500					Fatty Acyls	0.500	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	557.359	192	3.194	860778041570499772	860777667195288572	860777667195288571	827	
1	C22H34O	[M + H3N + H]+	C22H38NO+	Fatty acids	0.613	Fatty acyls	0.351	Fatty aldehydes	0.120	Lipids and lipid-like molecules	0.888	Fatty Acyls	0.398	Fatty aldehydes	0.724			Fatty aldehydes	0.724	Organic compounds; Lipids and lipid-like molecules; Aldehydes; Fatty aldehydes; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	332.295	192	3.196	860778046356201694	860777667367255056	860777667367255055	832	
2	C26H50O3	[M + H3N + H]+	C26H54NO3+	Fatty acids	0.987	Fatty esters	0.960	Wax monoesters	0.810	Lipids and lipid-like molecules	0.955	Fatty Acyls	0.959	Fatty acid esters	0.937			Fatty acid esters	0.937	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	428.410	192	3.201	860778038248609899	860777667400809492	860777667400809491	833	
1	C34H50O6	[M + H3N + H]+	C34H54NO6+	Terpenoids	0.686	Sesquiterpenoids	0.098	Tigliane diterpenoids	0.060	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.618	Alkyl aryl ethers	0.542	Alkyl aryl ethers	0.542	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alkyl aryl ethers; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	572.395	192	3.201	860778045685112912	860777666847161300	860777666847161299	817	
1	C26H34O6	[M + H3N + H]+	C26H38NO6+	Shikimates and Phenylpropanoids	0.527	Lignans	0.580	Neolignans	0.067	Benzenoids	0.917	Phenol ethers	0.558					Phenol ethers	0.558	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organooxygen compounds; Dialkyl ethers; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	460.270	193	3.221	860778039720811114	860777667014933480	860777667014933479	822	
2	C28H52O3	[M + H]+	C28H53O3+	Fatty acids	0.997	Fatty Acids and Conjugates	0.514	Unsaturated fatty acids	0.819	Lipids and lipid-like molecules	0.987	Fatty Acyls	0.942	Lineolic acids and derivatives	0.598			Lineolic acids and derivatives	0.598	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	437.401	195	3.257	860778010369069745	860777667807657028	860777667807657027	845	
1	C28H54N2O3	[M + Na]+	C28H54N2NaO3+	Amino acids and Peptides	0.472	Linear polyketides	0.195	Open-chain polyketides	0.116	Organic acids and derivatives	0.991	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.817	Amino acids and derivatives	0.814	Amino acids and derivatives	0.814	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Amines; Methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	489.403	196	3.260	860778004731924494	860777667606330412	860777667606330411	839	
4	C55H90N8O8	[M - H2O + H]+	C55H89N8O7+	Amino acids and Peptides	0.634	Oligopeptides	0.915	Open-chain polyketides	0.239	Organic acids and derivatives	0.985	Carboxylic acids and derivatives	0.973	Amino acids, peptides, and analogues	0.765	Amino acids and derivatives	0.740	Alpha amino acids and derivatives	0.569	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	973.686	196	3.260	860778016257873398	860777667639884848	860777667639884847	840	
1	C27H47NO2	[M + H3N + H]+	C27H51N2O2+	Fatty acids	0.987	Fatty amides	0.854	N-acyl ethanolamines (endocannabinoids)	0.386	Lipids and lipid-like molecules	0.838	Fatty Acyls	0.775	Fatty amides	0.790	N-acyl amines	0.769	N-acyl amines	0.769	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	435.395	196	3.261	860778006220902592	860777667677633588	860777667677633587	841	
1	C30H57N3O3	[M + H3N + H]+	C30H61N4O3+	Alkaloids	0.175	Pseudoalkaloids (transamidation)	0.287	Open-chain polyketides	0.096	Lipids and lipid-like molecules	0.901	Steroids and steroid derivatives	0.736					Steroids and steroid derivatives	0.736	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	525.474	196	3.261	860778006640333045	860777667744742460	860777667744742459	843	
1	C30H58N2O3	[M + H3N + H]+	C30H62N3O3+	Fatty acids	0.728	Fatty amides	0.195	Open-chain polyketides	0.097	Lipids and lipid-like molecules	0.916	Fatty Acyls	0.738	Fatty amides	0.798	N-acyl amines	0.734	N-acyl amines	0.734	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	512.479	196	3.262	860778010612339412	860777667711188024	860777667711188023	842	
1	C36H63NO7	[M + H3N + H]+	C36H67N2O7+	Polyketides	0.881	Macrolides	0.898	Open-chain polyketides	0.558	Phenylpropanoids and polyketides	0.707	Macrolides and analogues	0.848					Macrolides and analogues	0.848	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Macrolides and analogues; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	639.495	197	3.278	860778075712138568	860777667841211464	860777667841211463	846	
